id,target
6305,0.23744
27483,0.0
4931,0.22211035038260168
146,0.2508833922261484
13357,0.23744
7729,0.21768707482993196
20081,0.23744
18250,0.22211035038260168
1210,0.21768707482993196
4648,0.1974766867800329
22921,0.23744
889,0.2508833922261484
6097,0.23744
28426,0.21768707482993196
14031,0.22211035038260168
21485,0.21768707482993196
2577,0.1974766867800329
20479,0.21768707482993196
22670,0.23744
1692,0.23744
9965,0.21768707482993196
23348,0.21768707482993196
545,0.23744
24411,0.21768707482993196
1000,0.21768707482993196
26038,0.22211035038260168
29346,0.2508833922261484
15098,0.22211035038260168
28949,0.21768707482993196
4267,0.21768707482993196
22329,0.2508833922261484
9556,0.21768707482993196
18360,0.23744
17937,0.2508833922261484
16893,0.2508833922261484
23742,0.22211035038260168
10860,0.23744
2145,0.23744
8240,0.0
16259,0.22211035038260168
8619,0.22211035038260168
7263,0.23744
10430,0.1974766867800329
23989,0.22211035038260168
19840,0.23744
19622,0.23744
19236,0.22211035038260168
17000,0.22211035038260168
26709,0.2508833922261484
3910,0.23744
8876,0.22211035038260168
16470,0.2508833922261484
18258,0.0
25903,0.23744
14122,0.2508833922261484
10495,0.21768707482993196
2747,0.23744
17136,0.21768707482993196
4033,0.22211035038260168
11324,0.21768707482993196
17408,0.1974766867800329
1369,0.23744
4918,0.23744
6206,0.23744
21603,0.21768707482993196
8313,0.019230769230769232
21557,0.23744
9781,0.22211035038260168
6918,0.22211035038260168
21885,0.22211035038260168
12334,0.23744
15065,0.21768707482993196
17696,0.0
14959,0.22211035038260168
5806,0.0
20214,0.23744
24589,0.22211035038260168
2127,0.23744
28008,0.22211035038260168
22135,0.23744
12631,0.21768707482993196
29600,0.23744
5092,0.22211035038260168
825,0.21768707482993196
9471,0.21768707482993196
29164,0.22211035038260168
24515,0.21768707482993196
17469,0.2508833922261484
28607,0.23744
265,0.22211035038260168
8549,0.22211035038260168
3402,0.23744
21874,0.23744
12682,0.2508833922261484
27913,0.2508833922261484
22277,0.23744
